trace_id,event_id,org:group,resource country,organization country,resource,organization involved,org:role,impact,product,timestamp,activity
1-422877530,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-11-22 13:23:19+00:00,Queued_Awaiting Assignment
1-422877530,2,Org line G3,Sweden,us,Santhosh,G199 3rd,,Medium,PROD98,2010-11-22 13:25:19+00:00,Accepted_In Progress
1-422877530,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-11-22 13:27:37+00:00,Accepted_Assigned
1-422877530,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-02-04 12:13:58+00:00,Accepted_In Progress
1-422877530,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-02-04 12:20:09+00:00,Completed_Closed
1-423484126,0,Org line C,Sweden,se,Per,G37 2nd,,Medium,PROD415,2010-11-24 08:02:16+00:00,Accepted_In Progress
1-423484126,1,Org line C,Sweden,se,Per,G37 2nd,,Medium,PROD415,2012-02-29 10:56:20+00:00,Completed_Closed
1-423648343,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-24 09:01:08+00:00,Accepted_In Progress
1-423648343,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-24 09:14:44+00:00,Queued_Awaiting Assignment
1-423648343,2,Org line G3,Sweden,us,Santhosh,G199 3rd,,Medium,PROD97,2010-11-24 11:45:45+00:00,Accepted_In Progress
1-423648343,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-24 11:47:40+00:00,Accepted_Assigned
1-423648343,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-01-04 15:51:02+00:00,Accepted_In Progress
1-423648343,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-01-04 15:51:12+00:00,Completed_Closed
1-423724447,0,Org line G4,Sweden,se,Helene,S30 2nd,,Medium,PROD409,2010-11-24 10:46:46+00:00,Accepted_In Progress
1-423724447,1,Org line G4,Sweden,se,Helene,S30 2nd,,Medium,PROD409,2012-01-16 14:16:01+00:00,Completed_Closed
1-423751353,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-24 11:31:32+00:00,Accepted_In Progress
1-423751353,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-24 11:34:29+00:00,Queued_Awaiting Assignment
1-423751353,2,Org line G3,Sweden,us,Santhosh,G199 3rd,,Medium,PROD97,2010-11-24 11:38:49+00:00,Accepted_In Progress
1-423751353,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-24 11:42:34+00:00,Accepted_Assigned
1-423751353,4,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Medium,PROD97,2011-04-11 16:26:27+00:00,Queued_Awaiting Assignment
1-423751353,5,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD97,2011-04-11 16:26:46+00:00,Accepted_Assigned
1-423751353,6,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD97,2011-04-18 13:00:15+00:00,Accepted_In Progress
1-423751353,7,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-04-18 13:01:38+00:00,Queued_Awaiting Assignment
1-423751353,8,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Medium,PROD97,2011-04-18 15:04:51+00:00,Accepted_In Progress
1-423751353,9,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-04-18 15:04:58+00:00,Accepted_Assigned
1-423751353,10,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Medium,PROD97,2011-05-06 04:45:59+00:00,Queued_Awaiting Assignment
1-423751353,11,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Medium,PROD97,2011-05-06 04:46:29+00:00,Accepted_In Progress
1-423751353,12,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Medium,PROD97,2011-05-06 04:47:45+00:00,Accepted_In Progress
1-423751353,13,Org line A2,Sweden,us,Padmanabha,G21 2nd,A2_2,Medium,PROD97,2011-05-06 04:48:03+00:00,Accepted_In Progress
1-423751353,14,Org line A2,INDIA,us,Jayalakshmi,G21 2nd,A2_2,Medium,PROD97,2011-05-06 04:50:21+00:00,Accepted_Assigned
1-423751353,15,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD97,2011-05-09 06:21:40+00:00,Accepted_Assigned
1-423751353,16,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD97,2011-06-13 13:29:37+00:00,Accepted_In Progress
1-423751353,17,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-06-13 13:49:48+00:00,Queued_Awaiting Assignment
1-423751353,18,Org line G3,Sweden,us,Santhosh,G199 3rd,,Medium,PROD97,2011-06-16 10:10:47+00:00,Accepted_In Progress
1-423751353,19,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-06-16 10:10:56+00:00,Accepted_Assigned
1-423751353,20,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-04 12:24:08+00:00,Accepted_In Progress
1-423751353,21,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-04 12:26:48+00:00,Completed_Closed
1-424022692,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-25 04:58:54+00:00,Accepted_In Progress
1-424022692,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-25 05:03:30+00:00,Queued_Awaiting Assignment
1-424022692,2,Org line G3,Sweden,us,Kannan,G199 3rd,,Medium,PROD97,2010-11-25 06:53:36+00:00,Accepted_In Progress
1-424022692,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-25 07:05:55+00:00,Accepted_Assigned
1-424022692,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-02 21:09:52+00:00,Accepted_In Progress
1-424022692,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-02 21:10:35+00:00,Completed_Closed
1-424065923,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-11-25 08:31:24+00:00,Accepted_In Progress
1-424065923,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-11-25 08:34:52+00:00,Queued_Awaiting Assignment
1-424065923,2,Org line G3,Sweden,us,Kannan,G199 3rd,,Medium,PROD98,2010-11-25 08:45:05+00:00,Accepted_In Progress
1-424065923,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-11-25 08:45:12+00:00,Accepted_Assigned
1-424065923,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-02-04 12:27:30+00:00,Accepted_In Progress
1-424065923,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-02-04 12:41:46+00:00,Completed_Closed
1-424243405,0,Org line G4,Sweden,se,Eric,S33 2nd,,Medium,PROD374,2010-11-25 10:34:35+00:00,Accepted_In Progress
1-424243405,1,Org line G4,Sweden,se,Eric,S33 2nd,,Medium,PROD374,2011-05-04 06:24:58+00:00,Accepted_Wait
1-424243405,2,Org line G4,Sweden,se,Eric,S33 2nd,,Medium,PROD374,2012-02-14 20:05:03+00:00,Completed_Closed
1-424668301,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-26 11:08:13+00:00,Accepted_In Progress
1-424668301,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-26 11:11:36+00:00,Queued_Awaiting Assignment
1-424668301,2,Org line G3,Sweden,us,Santhosh,G199 3rd,,Medium,PROD97,2010-11-26 16:17:37+00:00,Accepted_In Progress
1-424668301,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-11-26 16:19:49+00:00,Accepted_Assigned
1-424668301,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-06 14:40:33+00:00,Accepted_In Progress
1-424668301,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-06 14:55:15+00:00,Completed_Closed
1-426876102,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-03 11:08:38+00:00,Accepted_In Progress
1-426876102,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-03 11:14:56+00:00,Queued_Awaiting Assignment
1-426876102,2,Org line G3,Sweden,us,Santhosh,G199 3rd,,Medium,PROD97,2010-12-03 12:43:00+00:00,Accepted_In Progress
1-426876102,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-03 12:45:20+00:00,Accepted_Assigned
1-426876102,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-01-30 12:03:34+00:00,Accepted_In Progress
1-426876102,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-01-30 12:04:09+00:00,Completed_Closed
1-426969419,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-03 12:29:18+00:00,Accepted_In Progress
1-426969419,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-03 12:37:26+00:00,Queued_Awaiting Assignment
1-426969419,2,Org line A2,Sweden,us,Santhosh,G21 2nd,A2_2,Medium,PROD97,2010-12-03 12:40:54+00:00,Accepted_In Progress
1-426969419,3,Org line A2,USA,us,Carolyn,G21 2nd,A2_2,Medium,PROD97,2010-12-03 12:42:46+00:00,Accepted_Assigned
1-426969419,4,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD97,2012-02-06 14:55:32+00:00,Accepted_In Progress
1-426969419,5,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD97,2012-02-06 14:57:04+00:00,Completed_Closed
1-427498853,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-12-06 13:34:32+00:00,Accepted_In Progress
1-427498853,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-12-06 13:45:25+00:00,Queued_Awaiting Assignment
1-427498853,2,Org line G3,Sweden,us,Kannan,G199 3rd,,Medium,PROD96,2010-12-14 10:26:54+00:00,Accepted_In Progress
1-427498853,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-12-14 10:26:59+00:00,Accepted_Assigned
1-427498853,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-01-30 11:47:32+00:00,Accepted_Assigned
1-427498853,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-01-30 11:47:33+00:00,Accepted_In Progress
1-427498853,6,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-01-30 11:50:23+00:00,Completed_Closed
1-427614010,0,Org line C,France,be,Nicolas,G64 2nd,E_3,Major,PROD436,2010-12-06 18:10:24+00:00,Accepted_In Progress
1-427614010,1,Org line C,France,be,Nicolas,G64 2nd,E_3,Major,PROD436,2012-03-19 13:29:13+00:00,Completed_Closed
1-427955007,0,Org line G4,Sweden,se,Roland,S33 2nd,,Medium,PROD374,2010-12-07 13:24:36+00:00,Accepted_In Progress
1-427955007,1,Org line G4,Sweden,se,Roland,S33 2nd,,Medium,PROD374,2011-01-18 09:59:26+00:00,Accepted_Wait
1-427955007,2,Org line G4,Sweden,se,Roland,S33 2nd,,Medium,PROD374,2011-01-26 06:48:18+00:00,Accepted_In Progress
1-427955007,3,Org line G4,Sweden,se,Roland,S33 2nd,,Medium,PROD374,2011-04-28 06:46:03+00:00,Accepted_Wait
1-427955007,4,Org line G4,Sweden,se,Roland,S33 2nd,,Medium,PROD374,2012-01-26 09:47:59+00:00,Completed_Closed
1-428252132,0,Org line C,Sweden,se,Anna,G135 2nd,E_7,Medium,PROD310,2010-12-08 09:23:06+00:00,Accepted_In Progress
1-428252132,1,Org line C,Sweden,se,Anna,G135 2nd,E_7,Medium,PROD310,2010-12-08 09:58:04+00:00,Queued_Awaiting Assignment
1-428252132,2,Org line C,Sweden,se,Anna,G135 2nd,E_7,Medium,PROD310,2011-09-08 09:18:39+00:00,Accepted_In Progress
1-428252132,3,Org line C,Sweden,se,Anna,G135 2nd,E_7,Medium,PROD310,2011-09-08 09:19:27+00:00,Accepted_Wait
1-428252132,4,Org line C,Sweden,se,Anna,G135 2nd,E_7,Medium,PROD310,2012-02-01 13:02:04+00:00,Completed_Closed
1-428421057,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-08 15:24:58+00:00,Accepted_In Progress
1-428421057,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-09 07:44:34+00:00,Queued_Awaiting Assignment
1-428421057,2,Org line G3,Sweden,us,Santhosh,G199 3rd,,Medium,PROD97,2010-12-09 11:10:24+00:00,Accepted_In Progress
1-428421057,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-09 11:12:29+00:00,Accepted_Assigned
1-428421057,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-06 15:03:20+00:00,Accepted_In Progress
1-428421057,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-06 15:06:11+00:00,Completed_Closed
1-429498598,0,Org line G4,Sweden,se,Gustav,S30 2nd,,Medium,PROD411,2010-12-13 07:41:40+00:00,Accepted_In Progress
1-429498598,1,Org line G4,Sweden,se,Gustav,S30 2nd,,Medium,PROD411,2011-08-26 11:58:26+00:00,Accepted_In Progress
1-429498598,2,Org line G4,Sweden,se,Marco,S30 2nd,,Medium,PROD411,2012-01-30 12:41:27+00:00,Accepted_Assigned
1-429498598,3,Org line G4,Sweden,se,Marco,S30 2nd,,Medium,PROD411,2012-02-01 07:57:23+00:00,Accepted_Wait
1-429498598,4,Org line G4,Sweden,se,Marco,S30 2nd,,Medium,PROD411,2012-02-01 09:47:23+00:00,Completed_Closed
1-429979181,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-14 09:22:05+00:00,Accepted_In Progress
1-429979181,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-14 09:30:06+00:00,Queued_Awaiting Assignment
1-429979181,2,Org line G3,Sweden,us,Kannan,G199 3rd,,Medium,PROD97,2010-12-14 10:23:22+00:00,Accepted_In Progress
1-429979181,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-14 10:23:27+00:00,Accepted_Assigned
1-429979181,4,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Medium,PROD97,2011-04-07 10:49:36+00:00,Queued_Awaiting Assignment
1-429979181,5,Org line A2,INDIA,us,Jayalakshmi,G21 2nd,A2_2,Medium,PROD97,2011-04-07 10:53:08+00:00,Accepted_Assigned
1-429979181,6,Org line A2,INDIA,us,Jayalakshmi,G21 2nd,A2_2,Medium,PROD97,2011-04-07 11:17:37+00:00,Accepted_Wait
1-429979181,7,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD97,2011-04-11 07:42:33+00:00,Accepted_Assigned
1-429979181,8,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD97,2011-04-11 07:52:14+00:00,Accepted_In Progress
1-429979181,9,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD97,2011-04-11 07:55:03+00:00,Accepted_Wait
1-429979181,10,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-04-11 09:54:44+00:00,Queued_Awaiting Assignment
1-429979181,11,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Medium,PROD97,2011-04-11 10:25:36+00:00,Accepted_In Progress
1-429979181,12,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-04-11 10:25:47+00:00,Accepted_Assigned
1-429979181,13,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-06 15:06:34+00:00,Accepted_In Progress
1-429979181,14,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-06 15:07:49+00:00,Completed_Closed
1-430150814,0,Org line A2,Brazil,br,Sandro,S2 2nd,A2_2,Medium,PROD144,2010-12-14 13:35:45+00:00,Accepted_In Progress
1-430150814,1,Org line A2,Brazil,br,Sandro,S2 2nd,A2_2,Medium,PROD144,2010-12-14 13:39:07+00:00,Accepted_In Progress
1-430150814,2,Org line A2,Brazil,br,Sandro,S2 2nd,A2_2,Medium,PROD144,2011-12-07 13:15:22+00:00,Accepted_Assigned
1-430150814,3,Org line A2,Brazil,br,Juliano,S2 2nd,A2_2,Medium,PROD144,2011-12-07 13:17:11+00:00,Accepted_In Progress
1-430150814,4,Org line A2,Brazil,br,Juliano,S2 2nd,A2_2,Medium,PROD144,2011-12-07 13:18:05+00:00,Accepted_Wait
1-430150814,5,Org line A2,Brazil,br,Fabricio,S2 2nd,A2_2,Medium,PROD144,2012-02-29 12:06:02+00:00,Accepted_Assigned
1-430150814,6,Org line A2,Brazil,br,Fabricio,S2 2nd,A2_2,Medium,PROD144,2012-03-30 12:23:27+00:00,Accepted_Wait
1-430150814,7,Org line A2,Brazil,br,Fabricio,S2 2nd,A2_2,Medium,PROD144,2012-04-20 15:01:22+00:00,Completed_Closed
1-430793848,0,Org line G4,Sweden,se,Tord,S28 2nd,,Medium,PROD108,2010-12-16 08:28:03+00:00,Accepted_In Progress
1-430793848,1,Org line G4,Sweden,se,Tord,S28 2nd,,Medium,PROD108,2012-01-24 13:01:49+00:00,Completed_Closed
1-430836105,0,Org line A2,Sweden,se,Abhinav,G105 2nd,A2_4,High,PROD337,2010-12-16 10:11:54+00:00,Accepted_In Progress
1-430836105,1,Org line A2,Sweden,se,Abhinav,G105 2nd,A2_4,High,PROD337,2010-12-16 10:12:33+00:00,Accepted_Wait
1-430836105,2,Org line A2,Sweden,se,Abhinav,G105 2nd,A2_4,High,PROD337,2012-01-06 09:27:49+00:00,Completed_Closed
1-430880486,0,Org line G4,Sweden,se,Katarina,S33 2nd,,Medium,PROD374,2010-12-16 10:55:48+00:00,Accepted_In Progress
1-430880486,1,Org line G4,Sweden,se,Katarina,S33 2nd,,Medium,PROD374,2011-03-21 16:11:52+00:00,Accepted_Wait
1-430880486,2,Org line G4,Sweden,se,Katarina,S33 2nd,,Medium,PROD374,2012-02-29 13:38:04+00:00,Completed_Closed
1-431797119,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-12-20 12:58:13+00:00,Accepted_In Progress
1-431797119,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-12-20 13:01:14+00:00,Queued_Awaiting Assignment
1-431797119,2,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Medium,PROD98,2010-12-21 15:01:57+00:00,Accepted_In Progress
1-431797119,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-12-21 15:02:11+00:00,Accepted_Assigned
1-431797119,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-30 12:59:16+00:00,Accepted_In Progress
1-431797119,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-30 13:07:31+00:00,Completed_Closed
1-432419251,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-12-21 16:08:01+00:00,Accepted_In Progress
1-432419251,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-12-21 16:22:42+00:00,Queued_Awaiting Assignment
1-432419251,2,Org line A2,Sweden,us,Padmanabha,G21 2nd,A2_2,Medium,PROD96,2010-12-23 10:20:20+00:00,Accepted_In Progress
1-432419251,3,Org line A2,Sweden,us,Padmanabha,G21 2nd,A2_2,Medium,PROD96,2010-12-23 10:22:21+00:00,Accepted_Assigned
1-432419251,4,Org line A2,USA,us,Carolyn,G21 2nd,A2_2,Medium,PROD96,2010-12-23 10:22:22+00:00,Accepted_Assigned
1-432419251,5,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD96,2012-01-30 11:55:06+00:00,Accepted_In Progress
1-432419251,6,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD96,2012-01-30 11:56:15+00:00,Completed_Closed
1-432687815,0,Org line C,Sweden,us,Bengt,G88 2nd,E_4,High,PROD219,2010-12-22 12:09:10+00:00,Accepted_In Progress
1-432687815,1,Org line C,Sweden,us,Bengt,G88 2nd,E_4,High,PROD219,2010-12-22 12:16:21+00:00,Accepted_Assigned
1-432687815,2,Org line C,Sweden,us,Bengt,G88 2nd,E_4,High,PROD219,2011-08-31 09:03:38+00:00,Accepted_In Progress
1-432687815,3,Org line C,Sweden,us,Bengt,G88 2nd,E_4,High,PROD219,2012-04-02 08:35:12+00:00,Completed_Closed
1-433161361,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-23 12:22:24+00:00,Accepted_In Progress
1-433161361,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-23 12:26:08+00:00,Queued_Awaiting Assignment
1-433161361,2,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Medium,PROD97,2010-12-23 12:55:48+00:00,Accepted_In Progress
1-433161361,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2010-12-23 12:57:02+00:00,Accepted_Assigned
1-433161361,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-01-30 14:58:34+00:00,Accepted_In Progress
1-433161361,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-01-30 14:58:36+00:00,Completed_Closed
1-433309965,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-12-24 06:04:53+00:00,Accepted_In Progress
1-433309965,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-12-24 06:09:51+00:00,Queued_Awaiting Assignment
1-433309965,2,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-12-24 06:09:52+00:00,Queued_Awaiting Assignment
1-433309965,3,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Medium,PROD98,2010-12-24 09:15:14+00:00,Accepted_In Progress
1-433309965,4,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-12-24 09:15:22+00:00,Accepted_Assigned
1-433309965,5,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Medium,PROD98,2011-04-07 10:38:51+00:00,Queued_Awaiting Assignment
1-433309965,6,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD98,2011-04-07 10:39:17+00:00,Accepted_Assigned
1-433309965,7,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD98,2011-04-07 11:07:06+00:00,Accepted_In Progress
1-433309965,8,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD98,2011-04-07 11:08:47+00:00,Accepted_Wait
1-433309965,9,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD98,2011-04-07 15:03:00+00:00,Accepted_In Progress
1-433309965,10,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2011-04-07 15:06:20+00:00,Queued_Awaiting Assignment
1-433309965,11,Org line G3,Sweden,us,Santhosh,G199 3rd,,Medium,PROD98,2011-04-08 13:26:24+00:00,Accepted_In Progress
1-433309965,12,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2011-04-08 13:28:35+00:00,Accepted_Assigned
1-433309965,13,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-02-02 21:15:47+00:00,Accepted_In Progress
1-433309965,14,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-02-02 21:19:29+00:00,Completed_Closed
1-433710534,0,Org line G4,Sweden,se,Ing-Marie,G51 2nd,,Major,PROD798,2010-12-28 01:59:29+00:00,Queued_Awaiting Assignment
1-433710534,1,Org line A2,Korea,se,Minhwan,S52 2nd,D_1,Major,PROD798,2011-02-03 09:30:57+00:00,Queued_Awaiting Assignment
1-433710534,2,Org line A2,Korea,se,Jinhyo,S52 2nd,D_1,Major,PROD798,2011-03-10 23:58:59+00:00,Accepted_Assigned
1-433710534,3,Org line G4,Sweden,se,Ing-Marie,G51 2nd,,Major,PROD798,2011-06-24 01:20:44+00:00,Queued_Awaiting Assignment
1-433710534,4,Org line G4,Sweden,se,Veeraraghavendra,G51 2nd,,Major,PROD798,2011-06-24 03:49:18+00:00,Accepted_In Progress
1-433710534,5,Org line G4,Sweden,se,Veeraraghavendra,G51 2nd,,Major,PROD798,2012-02-01 11:28:56+00:00,Completed_Closed
1-433910332,0,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD235,2010-12-28 13:28:04+00:00,Accepted_In Progress
1-433910332,1,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD235,2010-12-28 13:28:11+00:00,Accepted_Wait
1-433910332,2,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD235,2011-01-03 07:41:42+00:00,Accepted_Wait
1-433910332,3,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD235,2011-01-28 15:48:20+00:00,Accepted_In Progress
1-433910332,4,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD235,2011-03-31 08:34:29+00:00,Accepted_Wait
1-433910332,5,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD235,2011-04-06 11:16:21+00:00,Accepted_In Progress
1-433910332,6,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD235,2011-06-29 14:04:50+00:00,Accepted_Assigned
1-433910332,7,Org line A2,United Kingdom,gb,Peter,G42 3rd,A2_1,Medium,PROD235,2011-08-15 13:28:38+00:00,Accepted_Assigned
1-433910332,8,Org line A2,United Kingdom,gb,Peter,G42 3rd,A2_1,Medium,PROD235,2011-09-09 10:59:20+00:00,Accepted_In Progress
1-433910332,9,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Medium,PROD235,2012-05-17 10:45:05+00:00,Accepted_In Progress
1-433910332,10,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Medium,PROD235,2012-05-17 10:45:59+00:00,Completed_Closed
1-434419581,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-12-30 09:45:20+00:00,Accepted_In Progress
1-434419581,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-12-30 09:56:11+00:00,Queued_Awaiting Assignment
1-434419581,2,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Medium,PROD96,2010-12-30 10:03:45+00:00,Accepted_In Progress
1-434419581,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-12-30 10:06:23+00:00,Accepted_Assigned
1-434419581,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-02-06 15:07:59+00:00,Accepted_In Progress
1-434419581,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-02-06 15:12:29+00:00,Completed_Closed
1-434892089,0,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Medium,PROD368,2011-01-03 11:13:54+00:00,Accepted_In Progress
1-434892089,1,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Medium,PROD368,2011-01-03 11:18:45+00:00,Accepted_Wait
1-434892089,2,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Medium,PROD368,2011-06-27 10:32:42+00:00,Accepted_In Progress
