trace_id,event_id,timestamp,activity,resource
Case1516,5,2011-07-25 04:08:25+00:00,Resolve ticket,Value 9
Case1516,6,2011-08-09 04:08:41+00:00,Closed,Value 5
Case1517,0,2011-10-07 06:39:01+00:00,Assign seriousness,Value 1
Case1517,1,2011-10-07 07:16:18+00:00,Take in charge ticket,Value 6
Case1517,2,2011-10-07 07:29:53+00:00,Resolve ticket,Value 6
Case1517,3,2011-11-20 08:40:24+00:00,Closed,Value 5
Case1518,0,2010-07-07 07:51:47+00:00,Assign seriousness,Value 6
Case1518,1,2010-07-13 13:14:46+00:00,Wait,Value 16
Case1518,2,2010-07-16 05:47:11+00:00,Take in charge ticket,Value 16
Case1518,3,2010-07-16 07:17:21+00:00,Wait,Value 16
Case1518,4,2010-07-28 07:25:45+00:00,Take in charge ticket,Value 2
Case1518,5,2010-07-28 07:26:18+00:00,Resolve ticket,Value 2
Case1518,6,2010-08-12 07:26:39+00:00,Closed,Value 5
Case1519,0,2013-01-08 15:05:45+00:00,Assign seriousness,Value 1
Case1519,1,2013-01-24 11:36:45+00:00,Resolve ticket,Value 13
Case1519,2,2013-01-24 11:36:46+00:00,Resolve ticket,Value 13
Case1519,3,2013-02-08 11:36:59+00:00,Closed,Value 3
Case1520,0,2012-03-06 06:21:53+00:00,Assign seriousness,Value 1
Case1520,1,2012-03-07 06:31:07+00:00,Take in charge ticket,Value 6
Case1520,2,2012-03-13 12:17:40+00:00,Resolve ticket,Value 16
Case1520,3,2012-04-19 04:30:32+00:00,Closed,Value 5
Case1521,0,2012-06-12 04:15:37+00:00,Assign seriousness,Value 4
Case1521,1,2012-06-12 04:16:13+00:00,Take in charge ticket,Value 4
Case1521,2,2012-06-12 07:50:48+00:00,Resolve ticket,Value 4
Case1521,3,2012-07-20 04:21:21+00:00,Closed,Value 5
Case1522,0,2011-10-13 10:57:03+00:00,Assign seriousness,Value 1
Case1522,1,2011-10-13 11:25:36+00:00,Take in charge ticket,Value 13
Case1522,2,2011-10-14 04:38:51+00:00,Resolve ticket,Value 2
Case1522,3,2011-10-14 04:48:18+00:00,Resolve ticket,Value 2
Case1522,4,2011-11-20 13:01:05+00:00,Closed,Value 5
Case1523,0,2010-07-06 09:34:55+00:00,Assign seriousness,Value 15
Case1523,1,2010-07-09 06:04:12+00:00,Take in charge ticket,Value 2
Case1523,2,2010-07-09 06:06:26+00:00,Resolve ticket,Value 2
Case1523,3,2010-08-19 09:40:17+00:00,Closed,Value 5
Case1524,0,2011-03-02 06:36:18+00:00,Assign seriousness,Value 2
Case1524,1,2011-03-02 13:02:17+00:00,Take in charge ticket,Value 6
Case1524,2,2011-03-02 13:02:31+00:00,Resolve ticket,Value 6
Case1524,3,2011-03-02 13:02:31+00:00,Resolve ticket,Value 6
Case1524,4,2011-04-17 04:42:06+00:00,Closed,Value 5
Case1525,0,2011-09-15 12:02:26+00:00,Assign seriousness,Value 1
Case1525,1,2011-09-15 12:04:53+00:00,Resolve ticket,Value 2
Case1525,2,2011-11-04 14:10:45+00:00,Closed,Value 5
Case1526,0,2012-05-21 11:03:46+00:00,Assign seriousness,Value 4
Case1526,1,2012-05-24 09:34:06+00:00,Take in charge ticket,Value 13
Case1526,2,2012-05-30 05:18:26+00:00,Wait,Value 13
Case1526,3,2012-05-30 09:59:27+00:00,Resolve ticket,Value 13
Case1526,4,2012-06-22 05:50:12+00:00,Closed,Value 5
Case1527,0,2010-03-18 09:41:30+00:00,Assign seriousness,Value 2
Case1527,1,2010-03-18 09:41:42+00:00,Assign seriousness,Value 2
Case1527,2,2010-03-18 09:42:31+00:00,Take in charge ticket,Value 2
Case1527,3,2010-03-18 09:42:36+00:00,Resolve ticket,Value 2
Case1527,4,2010-05-01 07:50:28+00:00,Closed,Value 5
Case1528,0,2010-07-01 12:49:42+00:00,Assign seriousness,Value 9
Case1528,1,2010-07-01 13:00:22+00:00,Assign seriousness,Value 9
Case1528,2,2010-07-01 13:00:32+00:00,Assign seriousness,Value 19
Case1528,3,2010-07-02 06:41:09+00:00,Take in charge ticket,Value 2
Case1528,4,2010-07-02 07:13:08+00:00,Resolve ticket,Value 2
Case1528,5,2010-07-05 03:57:31+00:00,Take in charge ticket,Value 2
Case1528,6,2010-07-05 03:57:40+00:00,Create SW anomaly,Value 2
Case1528,7,2010-07-05 03:57:48+00:00,Resolve ticket,Value 2
Case1528,8,2010-07-05 03:58:47+00:00,Take in charge ticket,Value 2
Case1528,9,2010-07-05 03:58:52+00:00,Create SW anomaly,Value 2
Case1528,10,2010-07-05 04:12:29+00:00,Resolve ticket,Value 2
Case1528,11,2010-08-05 12:50:24+00:00,Closed,Value 5
Case1529,0,2011-07-26 12:29:54+00:00,Assign seriousness,Value 13
Case1529,1,2011-07-27 04:41:16+00:00,Take in charge ticket,Value 2
Case1529,2,2011-07-27 07:33:26+00:00,Resolve ticket,Value 2
Case1529,3,2011-08-26 12:32:16+00:00,Closed,Value 5
Case1530,0,2011-07-07 05:40:38+00:00,Assign seriousness,Value 13
Case1530,1,2011-07-07 10:06:36+00:00,Assign seriousness,Value 2
Case1530,2,2011-07-08 09:25:13+00:00,Take in charge ticket,Value 12
Case1530,3,2011-07-08 09:26:33+00:00,Resolve ticket,Value 12
Case1530,4,2011-08-20 05:50:52+00:00,Closed,Value 5
Case1531,0,2012-02-06 13:06:10+00:00,Assign seriousness,Value 1
Case1531,1,2012-02-06 13:21:24+00:00,Take in charge ticket,Value 11
Case1531,2,2012-02-06 13:30:10+00:00,Resolve ticket,Value 11
Case1531,3,2012-03-21 13:10:55+00:00,Closed,Value 5
Case1532,0,2010-09-13 13:15:26+00:00,Assign seriousness,Value 7
Case1532,1,2010-09-16 04:19:32+00:00,Take in charge ticket,Value 2
Case1532,2,2010-09-16 04:19:54+00:00,Resolve ticket,Value 2
Case1532,3,2010-10-27 13:01:11+00:00,Closed,Value 5
Case1533,0,2011-02-08 14:23:57+00:00,Assign seriousness,Value 8
Case1533,1,2011-02-08 14:25:09+00:00,Take in charge ticket,Value 8
Case1533,2,2011-02-08 14:30:55+00:00,Take in charge ticket,Value 8
Case1533,3,2011-02-10 08:26:00+00:00,Resolve ticket,Value 9
Case1533,4,2011-02-15 06:48:42+00:00,Take in charge ticket,Value 8
Case1533,5,2011-02-18 12:00:23+00:00,Resolve ticket,Value 13
Case1533,6,2011-04-04 10:00:59+00:00,Closed,Value 5
Case1534,0,2010-01-13 11:09:31+00:00,Assign seriousness,Value 2
Case1534,1,2010-01-26 07:50:48+00:00,Take in charge ticket,Value 2
Case1534,2,2010-01-26 07:50:55+00:00,Resolve ticket,Value 2
Case1534,3,2010-02-13 11:10:27+00:00,Closed,Value 5
Case1534,4,2010-02-13 11:10:27+00:00,Closed,Value 5
Case1535,0,2013-06-19 07:41:38+00:00,Assign seriousness,Value 14
Case1535,1,2013-06-19 07:42:32+00:00,Assign seriousness,Value 14
Case1535,2,2013-07-15 07:02:09+00:00,Assign seriousness,Value 12
Case1535,3,2013-07-22 07:51:26+00:00,Resolve ticket,Value 6
Case1535,4,2013-08-06 07:51:44+00:00,Closed,Value 3
Case1536,0,2012-05-18 06:48:47+00:00,Assign seriousness,Value 1
Case1536,1,2012-05-23 04:18:17+00:00,Take in charge ticket,Value 4
Case1536,2,2012-05-30 07:44:50+00:00,Resolve ticket,Value 4
Case1536,3,2012-07-05 06:51:07+00:00,Closed,Value 5
Case1537,0,2012-04-20 07:16:12+00:00,Assign seriousness,Value 9
Case1537,1,2012-05-04 06:25:10+00:00,Take in charge ticket,Value 9
Case1537,2,2012-05-04 06:51:57+00:00,Wait,Value 9
Case1537,3,2012-05-07 10:49:07+00:00,Resolve ticket,Value 9
Case1537,4,2012-05-22 10:49:30+00:00,Closed,Value 5
Case1538,0,2011-01-03 07:00:18+00:00,Assign seriousness,Value 13
Case1538,1,2011-01-04 13:05:46+00:00,Take in charge ticket,Value 8
Case1538,2,2011-01-04 13:06:22+00:00,Resolve ticket,Value 8
Case1538,3,2011-02-20 07:10:35+00:00,Closed,Value 5
Case1539,0,2011-06-21 06:39:24+00:00,Assign seriousness,Value 8
Case1539,1,2011-06-21 09:50:41+00:00,Take in charge ticket,Value 8
Case1539,2,2011-06-21 09:50:48+00:00,Wait,Value 8
Case1539,3,2011-06-21 11:17:11+00:00,Take in charge ticket,Value 8
Case1539,4,2011-06-21 11:17:20+00:00,Resolve ticket,Value 8
Case1539,5,2011-08-06 06:40:51+00:00,Closed,Value 5
Case1540,0,2011-06-28 11:58:42+00:00,Assign seriousness,Value 8
Case1540,1,2011-06-28 11:59:02+00:00,Assign seriousness,Value 8
Case1540,2,2011-06-29 04:49:41+00:00,Take in charge ticket,Value 9
Case1540,3,2011-06-29 07:19:37+00:00,Wait,Value 9
Case1540,4,2011-07-05 05:20:48+00:00,Take in charge ticket,Value 9
Case1540,5,2011-07-05 05:23:41+00:00,Resolve ticket,Value 9
Case1540,6,2011-08-04 10:10:28+00:00,Closed,Value 5
Case1541,0,2011-06-21 04:56:01+00:00,Assign seriousness,Value 8
Case1541,1,2011-06-21 04:56:15+00:00,Assign seriousness,Value 8
Case1541,2,2011-06-27 06:24:21+00:00,Take in charge ticket,Value 13
Case1541,3,2011-07-01 06:59:29+00:00,Resolve ticket,Value 13
Case1541,4,2011-07-22 05:00:18+00:00,Closed,Value 5
Case1542,0,2010-09-20 12:49:31+00:00,Assign seriousness,Value 7
Case1542,1,2010-09-22 12:22:24+00:00,Take in charge ticket,Value 11
Case1542,2,2010-09-22 12:24:06+00:00,Resolve ticket,Value 11
Case1542,3,2010-11-03 14:50:25+00:00,Closed,Value 5
Case1543,0,2013-04-17 04:40:27+00:00,Assign seriousness,Value 1
Case1543,1,2013-05-02 07:34:28+00:00,Take in charge ticket,Value 2
Case1543,2,2013-05-02 07:49:00+00:00,Wait,Value 4
Case1543,3,2013-05-08 09:19:28+00:00,Resolve ticket,Value 4
Case1543,4,2013-05-23 09:19:40+00:00,Closed,Value 3
Case1544,0,2011-12-07 06:51:54+00:00,Assign seriousness,Value 9
Case1544,1,2011-12-07 06:52:27+00:00,Resolve ticket,Value 9
Case1544,2,2012-02-04 07:00:42+00:00,Closed,Value 5
Case1545,0,2011-04-14 06:11:30+00:00,Assign seriousness,Value 13
Case1545,1,2011-04-15 07:37:51+00:00,Take in charge ticket,Value 11
Case1545,2,2011-04-15 07:38:22+00:00,Resolve ticket,Value 11
Case1545,3,2011-05-28 06:20:29+00:00,Closed,Value 5
Case1546,0,2011-08-03 09:12:01+00:00,Assign seriousness,Value 9
Case1546,1,2011-08-04 06:17:48+00:00,Take in charge ticket,Value 9
Case1546,2,2011-08-04 07:16:53+00:00,Wait,Value 9
Case1546,3,2011-08-23 08:02:25+00:00,Resolve ticket,Value 9
Case1546,4,2011-08-29 04:35:28+00:00,Take in charge ticket,Value 13
Case1546,5,2011-08-29 12:55:58+00:00,Take in charge ticket,Value 2
Case1546,6,2011-09-02 05:44:54+00:00,Resolve ticket,Value 2
Case1546,7,2011-09-02 05:44:55+00:00,Resolve ticket,Value 2
Case1546,8,2011-09-22 10:00:29+00:00,Closed,Value 5
Case1547,0,2011-02-18 09:09:21+00:00,Assign seriousness,Value 2
Case1547,1,2011-02-18 09:09:48+00:00,Take in charge ticket,Value 2
Case1547,2,2011-02-18 09:31:27+00:00,Resolve ticket,Value 2
Case1547,3,2011-03-23 09:11:37+00:00,Closed,Value 5
Case1548,0,2012-06-21 13:00:11+00:00,Assign seriousness,Value 1
Case1548,1,2012-06-22 06:47:49+00:00,Take in charge ticket,Value 4
Case1548,2,2012-06-22 11:06:24+00:00,Resolve ticket,Value 4
Case1548,3,2012-07-24 13:00:42+00:00,Closed,Value 5
Case1549,0,2010-09-13 04:47:09+00:00,Assign seriousness,Value 7
Case1549,1,2010-09-13 04:47:26+00:00,Take in charge ticket,Value 7
Case1549,2,2010-09-20 04:37:22+00:00,Resolve ticket,Value 7
Case1549,3,2010-10-27 04:50:26+00:00,Closed,Value 5
Case1550,0,2012-05-17 12:55:39+00:00,Assign seriousness,Value 13
Case1550,1,2012-05-17 12:55:56+00:00,Resolve ticket,Value 13
Case1550,2,2012-07-04 13:00:24+00:00,Closed,Value 5
Case1551,0,2010-10-21 06:03:54+00:00,Assign seriousness,Value 2
Case1551,1,2010-10-26 07:32:18+00:00,Take in charge ticket,Value 2
Case1551,2,2010-10-26 07:32:35+00:00,Resolve ticket,Value 2
Case1551,3,2010-11-24 08:10:51+00:00,Closed,Value 5
Case1552,0,2012-06-22 10:55:05+00:00,Assign seriousness,Value 1
Case1552,1,2012-06-22 10:55:18+00:00,Take in charge ticket,Value 1
Case1552,2,2012-06-25 11:19:32+00:00,Resolve ticket,Value 1
Case1552,3,2012-08-05 11:00:20+00:00,Closed,Value 5
Case1553,0,2013-03-12 06:51:06+00:00,Assign seriousness,Value 1
Case1553,1,2013-03-28 06:35:13+00:00,Take in charge ticket,Value 2
Case1553,2,2013-03-28 06:48:51+00:00,Resolve ticket,Value 9
Case1553,3,2013-04-12 04:49:05+00:00,Closed,Value 3
Case1554,0,2010-12-21 07:15:27+00:00,Assign seriousness,Value 8
Case1554,1,2010-12-21 09:19:28+00:00,Take in charge ticket,Value 2
Case1554,2,2010-12-27 13:15:11+00:00,Resolve ticket,Value 2
Case1554,3,2011-02-03 07:20:46+00:00,Closed,Value 5
Case1555,0,2012-05-22 11:58:08+00:00,Assign seriousness,Value 4
Case1555,1,2012-05-23 04:17:33+00:00,Take in charge ticket,Value 2
Case1555,2,2012-05-23 05:35:16+00:00,Resolve ticket,Value 2
Case1555,3,2012-07-04 12:00:28+00:00,Closed,Value 5
Case1556,0,2011-07-08 05:07:31+00:00,Assign seriousness,Value 2
Case1556,1,2011-07-08 05:08:33+00:00,Take in charge ticket,Value 2
Case1556,2,2011-07-08 05:22:29+00:00,Resolve ticket,Value 2
Case1556,3,2011-08-10 05:11:01+00:00,Closed,Value 5
Case1557,0,2010-08-10 04:35:43+00:00,Assign seriousness,Value 12
Case1557,1,2010-08-17 12:37:56+00:00,Assign seriousness,Value 10
Case1557,2,2010-09-03 11:00:24+00:00,Take in charge ticket,Value 7
Case1557,3,2010-09-03 11:00:38+00:00,Wait,Value 7
Case1557,4,2010-09-06 05:48:33+00:00,Take in charge ticket,Value 7
Case1557,5,2010-09-06 05:51:51+00:00,Resolve ticket,Value 7
Case1557,6,2010-09-06 07:19:16+00:00,Take in charge ticket,Value 7
Case1557,7,2010-09-06 07:19:24+00:00,Wait,Value 7
Case1557,8,2010-09-06 10:51:34+00:00,Take in charge ticket,Value 7
Case1557,9,2010-09-06 10:52:08+00:00,Resolve ticket,Value 7
Case1557,10,2010-09-21 10:52:24+00:00,Closed,Value 5
Case1558,0,2011-12-28 12:13:57+00:00,Assign seriousness,Value 1
Case1558,1,2011-12-28 12:33:19+00:00,Take in charge ticket,Value 6
Case1558,2,2011-12-28 12:35:20+00:00,Resolve ticket,Value 6
Case1558,3,2012-02-10 12:20:13+00:00,Closed,Value 5
Case1559,0,2012-04-20 04:04:50+00:00,Assign seriousness,Value 1
Case1559,1,2012-04-20 04:04:59+00:00,Take in charge ticket,Value 1
Case1559,2,2012-04-20 10:26:14+00:00,Resolve ticket,Value 1
Case1559,3,2012-04-20 10:26:15+00:00,Resolve ticket,Value 1
Case1559,4,2012-06-03 04:10:36+00:00,Closed,Value 5
Case1560,0,2011-08-24 09:52:15+00:00,Assign seriousness,Value 9
Case1560,1,2011-08-24 10:30:02+00:00,Take in charge ticket,Value 6
Case1560,2,2011-08-24 10:33:51+00:00,Resolve ticket,Value 6
Case1560,3,2011-10-22 10:00:25+00:00,Closed,Value 5
Case1561,0,2010-04-22 04:25:04+00:00,Assign seriousness,Value 2
Case1561,1,2010-04-22 04:38:05+00:00,Take in charge ticket,Value 11
Case1561,2,2010-05-03 04:08:01+00:00,Resolve ticket,Value 11
Case1561,3,2010-06-09 04:30:50+00:00,Closed,Value 5
Case1562,0,2013-10-24 04:09:55+00:00,Assign seriousness,Value 18
Case1562,1,2013-10-25 10:32:20+00:00,Take in charge ticket,Value 2
Case1562,2,2013-10-25 10:37:41+00:00,Wait,Value 20
Case1562,3,2013-11-20 06:23:11+00:00,Resolve ticket,Value 20
Case1562,4,2013-12-05 06:23:30+00:00,Closed,Value 3
Case1563,0,2011-12-30 14:04:01+00:00,Assign seriousness,Value 1
Case1563,1,2012-01-03 07:00:45+00:00,Take in charge ticket,Value 9
Case1563,2,2012-01-16 11:58:46+00:00,Resolve ticket,Value 9
Case1563,3,2012-02-01 14:10:29+00:00,Closed,Value 5
Case1564,0,2012-04-11 11:51:15+00:00,Assign seriousness,Value 6
Case1564,1,2012-04-11 12:11:06+00:00,Take in charge ticket,Value 6
Case1564,2,2012-04-12 04:33:40+00:00,Resolve ticket,Value 17
Case1564,3,2012-05-25 12:00:30+00:00,Closed,Value 5
Case1565,0,2011-03-01 11:28:35+00:00,Assign seriousness,Value 8
Case1565,1,2011-03-01 11:40:08+00:00,Take in charge ticket,Value 8
Case1565,2,2011-03-03 09:08:15+00:00,Resolve ticket,Value 13
Case1565,3,2011-04-08 09:30:40+00:00,Closed,Value 5
Case1566,0,2012-07-26 04:14:23+00:00,Assign seriousness,Value 1
Case1566,1,2012-07-26 07:19:27+00:00,Take in charge ticket,Value 13
Case1566,2,2012-07-26 11:41:08+00:00,Resolve ticket,Value 13
Case1566,3,2012-09-02 04:20:17+00:00,Closed,Value 5
Case1567,0,2010-11-08 12:04:31+00:00,Assign seriousness,Value 2
Case1567,1,2010-11-08 12:04:51+00:00,Take in charge ticket,Value 2
Case1567,2,2010-11-08 13:33:07+00:00,Wait,Value 2
Case1567,3,2010-11-23 09:34:20+00:00,Take in charge ticket,Value 2
Case1567,4,2010-11-23 09:34:29+00:00,Resolve ticket,Value 2
Case1567,5,2010-12-25 08:10:39+00:00,Closed,Value 5
Case1568,0,2011-08-02 06:03:35+00:00,Assign seriousness,Value 13
Case1568,1,2011-08-02 07:20:41+00:00,Take in charge ticket,Value 6
Case1568,2,2011-08-02 07:21:54+00:00,Resolve ticket,Value 6
Case1568,3,2011-09-15 06:10:24+00:00,Closed,Value 5
Case1569,0,2012-04-03 10:09:37+00:00,Assign seriousness,Value 9
Case1569,1,2012-04-03 10:48:05+00:00,Take in charge ticket,Value 10
Case1569,2,2012-04-03 11:15:19+00:00,Resolve ticket,Value 10
Case1569,3,2012-05-11 10:10:25+00:00,Closed,Value 5
Case1570,0,2013-04-08 12:21:30+00:00,Assign seriousness,Value 9
Case1570,1,2013-04-08 12:22:07+00:00,Take in charge ticket,Value 9
Case1570,2,2013-05-06 04:23:07+00:00,Resolve ticket,Value 4
Case1570,3,2013-05-21 04:23:16+00:00,Closed,Value 3
Case1571,0,2013-08-01 12:29:44+00:00,Assign seriousness,Value 9
Case1571,1,2013-08-02 05:34:38+00:00,Take in charge ticket,Value 9
Case1571,2,2013-08-02 06:23:00+00:00,Wait,Value 14
Case1571,3,2013-08-02 07:40:31+00:00,Wait,Value 14
Case1571,4,2013-08-02 09:54:43+00:00,Wait,Value 9
Case1571,5,2013-08-06 12:38:44+00:00,Wait,Value 4
Case1571,6,2013-09-02 05:06:06+00:00,Wait,Value 2
Case1572,0,2010-07-26 11:00:22+00:00,Assign seriousness,Value 9
Case1572,1,2010-07-28 10:35:50+00:00,Assign seriousness,Value 21
Case1572,2,2010-07-28 10:36:03+00:00,Take in charge ticket,Value 21
Case1572,3,2010-07-28 10:36:12+00:00,Resolve ticket,Value 21
Case1572,4,2010-09-01 11:10:20+00:00,Closed,Value 5
Case1573,0,2011-11-25 08:32:46+00:00,Assign seriousness,Value 1
Case1573,1,2011-11-25 09:19:08+00:00,Resolve ticket,Value 1
Case1573,2,2011-12-28 08:40:30+00:00,Closed,Value 5
Case1574,0,2013-02-27 08:16:25+00:00,Assign seriousness,Value 1
Case1574,1,2013-03-04 09:26:58+00:00,Take in charge ticket,Value 2
Case1574,2,2013-03-15 08:12:45+00:00,Resolve ticket,Value 2
Case1574,3,2013-03-30 08:12:56+00:00,Closed,Value 3
Case1575,0,2011-05-19 12:45:31+00:00,Assign seriousness,Value 8
Case1575,1,2011-05-19 12:45:56+00:00,Take in charge ticket,Value 8
Case1575,2,2011-05-20 11:41:00+00:00,Wait,Value 9
Case1575,3,2011-05-27 11:22:22+00:00,Take in charge ticket,Value 9
Case1575,4,2011-05-27 11:23:07+00:00,Resolve ticket,Value 9
Case1575,5,2011-06-06 04:07:42+00:00,Take in charge ticket,Value 9
Case1575,6,2011-06-06 05:05:07+00:00,Resolve ticket,Value 2
Case1575,7,2011-06-28 12:30:17+00:00,Closed,Value 5
Case1576,0,2010-07-22 07:26:48+00:00,Assign seriousness,Value 2
Case1576,1,2010-07-27 07:19:39+00:00,Take in charge ticket,Value 9
Case1576,2,2010-07-27 07:19:47+00:00,Resolve ticket,Value 9
Case1576,3,2010-09-12 07:30:45+00:00,Closed,Value 5
Case1577,0,2013-04-24 06:56:51+00:00,Insert ticket,Value 14
Case1577,1,2013-04-24 07:03:05+00:00,Assign seriousness,Value 14
Case1577,2,2013-04-26 05:08:24+00:00,Assign seriousness,Value 9
Case1577,3,2013-04-29 05:44:36+00:00,Take in charge ticket,Value 12
Case1577,4,2013-05-10 04:18:08+00:00,Resolve ticket,Value 12
Case1577,5,2013-05-25 04:18:25+00:00,Closed,Value 3
Case1578,0,2011-07-06 04:52:32+00:00,Assign seriousness,Value 13
Case1578,1,2011-07-06 06:03:53+00:00,Take in charge ticket,Value 2
Case1578,2,2011-07-07 12:53:57+00:00,Resolve ticket,Value 2
Case1578,3,2011-08-06 05:00:48+00:00,Closed,Value 5
Case1579,0,2010-10-29 11:23:28+00:00,Assign seriousness,Value 19
Case1579,1,2010-10-29 11:23:41+00:00,Take in charge ticket,Value 19
Case1579,2,2010-10-29 11:23:49+00:00,Resolve ticket,Value 19
Case1579,3,2010-12-08 13:30:32+00:00,Closed,Value 5
Case1580,0,2012-10-01 12:53:34+00:00,Assign seriousness,Value 2
Case1580,1,2012-10-02 11:48:29+00:00,Take in charge ticket,Value 2
Case1580,2,2012-10-16 12:10:47+00:00,Wait,Value 2
Case1580,3,2012-10-25 04:08:23+00:00,Resolve ticket,Value 2
Case1580,4,2012-11-09 06:08:39+00:00,Closed,Value 3
Case1581,0,2010-09-30 12:19:26+00:00,Assign seriousness,Value 9
Case1581,1,2010-09-30 12:49:54+00:00,Take in charge ticket,Value 2
Case1581,2,2010-10-01 05:33:04+00:00,Resolve ticket,Value 2
Case1581,3,2010-11-02 14:21:03+00:00,Closed,Value 5
Case1582,0,2010-09-24 07:33:04+00:00,Assign seriousness,Value 9
Case1582,1,2010-09-28 07:32:37+00:00,Take in charge ticket,Value 6
Case1582,2,2010-09-28 10:07:51+00:00,Resolve ticket,Value 6
Case1582,3,2010-09-28 10:07:51+00:00,Resolve ticket,Value 6
Case1582,4,2010-11-07 09:40:38+00:00,Closed,Value 5
Case1583,0,2011-02-03 14:12:54+00:00,Assign seriousness,Value 8
Case1583,1,2011-02-18 09:48:06+00:00,Take in charge ticket,Value 2
Case1583,2,2011-02-21 13:00:50+00:00,Resolve ticket,Value 2
Case1583,3,2011-03-08 13:01:03+00:00,Closed,Value 5
Case1584,0,2011-02-02 08:24:41+00:00,Assign seriousness,Value 8
Case1584,1,2011-02-02 08:24:54+00:00,Take in charge ticket,Value 8
Case1584,2,2011-02-02 08:57:04+00:00,Resolve ticket,Value 8
Case1584,3,2011-03-09 08:30:31+00:00,Closed,Value 5
Case1585,0,2010-05-25 04:57:21+00:00,Assign seriousness,Value 2
Case1585,1,2010-05-28 09:33:23+00:00,Take in charge ticket,Value 2
Case1585,2,2010-05-28 09:33:49+00:00,Resolve ticket,Value 2
Case1585,3,2010-07-03 05:00:41+00:00,Closed,Value 5
Case1586,0,2011-10-27 12:42:18+00:00,Assign seriousness,Value 2
Case1586,1,2011-10-31 09:26:25+00:00,Take in charge ticket,Value 2
Case1586,2,2011-11-08 14:51:00+00:00,Resolve ticket,Value 2
Case1586,3,2011-11-29 15:55:04+00:00,Closed,Value 5
Case1587,0,2012-07-31 11:45:22+00:00,Assign seriousness,Value 1
Case1587,1,2012-08-02 09:13:57+00:00,Take in charge ticket,Value 4
Case1587,2,2012-08-14 12:55:14+00:00,Wait,Value 4
Case1587,3,2012-08-27 05:59:38+00:00,Resolve ticket,Value 4
Case1587,4,2012-09-11 05:59:53+00:00,Closed,Value 3
Case1588,0,2012-02-20 07:32:11+00:00,Assign seriousness,Value 1
Case1588,1,2012-02-20 08:26:08+00:00,Take in charge ticket,Value 13
Case1588,2,2012-02-21 08:40:26+00:00,Resolve ticket,Value 13
Case1588,3,2012-03-29 05:40:25+00:00,Closed,Value 5
Case1589,0,2010-04-21 12:50:40+00:00,Assign seriousness,Value 2
Case1589,1,2010-05-17 12:41:42+00:00,Take in charge ticket,Value 2
Case1589,2,2010-05-20 05:42:23+00:00,Resolve ticket,Value 2
Case1589,3,2010-06-04 05:42:39+00:00,Closed,Value 5
Case1590,0,2011-01-28 09:31:22+00:00,Assign seriousness,Value 8
Case1590,1,2011-02-04 14:36:54+00:00,Take in charge ticket,Value 9
Case1590,2,2011-02-07 13:01:39+00:00,Resolve ticket,Value 9
Case1590,3,2011-03-13 09:40:23+00:00,Closed,Value 5
Case1591,0,2012-05-15 05:12:50+00:00,Assign seriousness,Value 4
Case1591,1,2012-05-15 05:13:09+00:00,Take in charge ticket,Value 4
Case1591,2,2012-05-15 06:50:17+00:00,Resolve ticket,Value 4
Case1591,3,2012-06-30 05:20:41+00:00,Closed,Value 5
Case1592,0,2012-06-05 10:12:47+00:00,Assign seriousness,Value 1
Case1592,1,2012-06-05 10:12:54+00:00,Take in charge ticket,Value 1
